ID	CHR	MAPINFO	u.h	delta.h	sd.h	cv.h	p.h	u.c	delta.c	sd.c	cv.c	p.c	q.h	q.c	Class	nearest.gene	dis	X1	X2	X3	X4	X5	X6
cg23097402	chr1	50883394	0.558357613445485	0.323587752461735	0.123024898400419	0.220333520020016	5.0034788827702e-19	0.623639831299803	0.388869970316053	0.172445729052681	0.276514937625562	7.94908159322039e-16	1.93292001310286e-16	3.8240653482556e-14	Hot	-;ENSG00000142700;DMRTA2;protein_coding	172	0.312200484538611	1.90004193686169e-12	ENSG00000142700	4.24797708182031	0.000115441164801054	0.000115441164801054
cg23189410	chr3	147125712	0.662110822287089	0.365943370085745	0.11945757485747	0.180419305706007	2.95739600458411e-19	0.709810325906359	0.413642873705015	0.163317388805093	0.230085957958631	1.05041811690349e-16	1.88035537081088e-16	7.99296544613607e-15	Constitutive	+;ENSG00000152977;ZIC1;protein_coding	14503	-0.0689844692826244	0.128841995679222	ENSG00000152977	4.0985797263079	1.47364771196287e-25	1.47364771196287e-25
cg23322933	chr14	61109207	0.580209659305637	0.328657650849918	0.108260791418234	0.186589088412962	1.90327028471319e-19	0.683898555768958	0.432346547313239	0.11351326772573	0.165979686268088	3.0080243557165e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000126778;SIX1;protein_coding	932	0.372190115982321	2.42299831188391e-18	ENSG00000126778	1.46223947023811	5.62515903274965e-25	5.62515903274965e-25
cg23371746	chr1	119532925	0.505553463566262	0.30867106811898	0.106822999856492	0.21129911583029	4.10965997137771e-19	0.609829383228994	0.412946987781713	0.125143034162456	0.205209912155814	1.16449339914652e-18	1.88827433476069e-16	5.5904857955511e-16	Constitutive	-;ENSG00000116874;WARS2;protein_coding	40914	0.290354407414464	8.31243457235759e-11	ENSG00000116874	0.152701210486222	2.00089181914065e-36	2.00089181914065e-36
cg23398076	chr2	66664960	0.560402732687553	0.300378871623896	0.139735989036079	0.2493492284842	3.97942926902265e-17	0.678579948817281	0.418556087753625	0.167716192511516	0.247157601405455	5.63134570077271e-17	2.11388499656043e-15	5.05984331891231e-15	Constitutive	+;ENSG00000143995;MEIS1;protein_coding	4376	-0.436557730207751	0	ENSG00000143995	-0.664709046466128	9.86070461143753e-24	9.86070461143753e-24
cg23479922	chr5	16179633	0.633075487942274	0.384386615209931	0.0808496333400772	0.127709309363514	8.37029352196274e-20	0.65000665493377	0.401317782201426	0.143119635492545	0.220181800303456	3.47341369825063e-17	1.88035537081088e-16	3.59659502326179e-15	Constitutive	-;ENSG00000183654;MARCHF11;protein_coding	112385	-0.201638637878437	7.46937897066007e-06	ENSG00000183654	3.38998670154519	7.24200121137872e-45	7.24200121137872e-45
cg23546474	chr2	223163033	0.586561596772954	0.329211153920735	0.114393465125547	0.195023789069892	3.9335596186538e-19	0.642599544049285	0.385249101197066	0.17146719522226	0.266833670845414	1.44887198176769e-15	1.88827433476069e-16	6.19772633609265e-14	Hot	-;ENSG00000288658;RP11-384O8.2;protein_coding	18928	NA	NA	ENSG00000288658	NA	NA	NA
cg23605961	chr7	751331	0.640969209278975	0.36640057171485	0.116358679353588	0.181535521003387	5.58039895243368e-19	0.685418359261865	0.41084972169774	0.137857038293094	0.201128312993475	9.04770312519642e-18	1.95766227732121e-16	1.50756354155697e-15	Constitutive	+;ENSG00000164818;DNAAF5;protein_coding	15005	0.335745652721033	3.87176778537354e-14	ENSG00000164818	0.490587371884576	2.00089181914065e-36	2.00089181914065e-36
cg23683588	chr14	37136283	0.478292496336283	0.323363981796998	0.110019574716533	0.230025717650354	7.15909434292085e-20	0.565464549148458	0.410536034609174	0.14179621977872	0.250760582590461	1.1069548990742e-18	1.88035537081088e-16	5.50095473151599e-16	Hot	+;ENSG00000198807;PAX9;protein_coding	9510	0.326307646511997	2.16703641474815e-13	ENSG00000198807	1.66010958263036	3.18676042514488e-12	3.18676042514488e-12
cg23746497	chr6	105388668	0.686383765895996	0.381059680157558	0.0996250424275017	0.145144811660067	1.66679246285338e-19	0.742702367111035	0.437378281372597	0.12424027245352	0.167281374013644	5.11839396811908e-18	1.88035537081088e-16	1.07487630274819e-15	Constitutive	+;ENSG00000187772;LIN28B;protein_coding	4177	0.0634239804041119	0.162710634007726	ENSG00000187772	7.98729617002111	2.07287192616638e-35	2.07287192616638e-35
cg23817096	chr6	1620687	0.55560960849308	0.367622809292152	0.132626740889697	0.23870490873872	4.29354463619355e-19	0.65174873018237	0.463761930981442	0.164454796073345	0.252328525484549	4.8700562904335e-18	1.89347734659194e-16	1.04658645939802e-15	Hot	-;ENSG00000112699;GMDS;protein_coding	3354	0.29787800883294	2.56580271921487e-11	ENSG00000112699	0.676442777617271	2.00089181914065e-36	2.00089181914065e-36
cg23847712	chr4	9783196	0.5044143432543	0.3628214017381	0.124399734094469	0.246622118815827	3.02310699183463e-19	0.490021298478991	0.348428356962791	0.188695377152302	0.385075868616336	1.44887198176769e-15	1.88035537081088e-16	6.19772633609265e-14	Hot	+;ENSG00000169676;DRD5;protein_coding	62	-0.0396342774726268	0.383292156915757	ENSG00000169676	0.132402673601788	6.22741156949052e-29	6.22741156949052e-29
cg24035245	chr1	119535928	0.593459591833165	0.371621503746258	0.0974639208739315	0.164230087802391	7.15909434292085e-20	0.682158830165605	0.460320742078698	0.112676155793217	0.16517583707868	3.33415892049563e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000116874;WARS2;protein_coding	37911	0.305579952116359	7.42801831962429e-12	ENSG00000116874	0.152701210486222	2.00089181914065e-36	2.00089181914065e-36
cg24159514	chr19	11785248	0.78031689630797	0.303483725341377	0.0933896014981866	0.119681634397582	2.08833205793053e-18	0.791624721450175	0.314791550483581	0.153084006361575	0.193379517103939	2.4531254582263e-15	3.14372951928641e-16	9.49474381522915e-14	Constitutive	-;ENSG00000197933;ZNF823;protein_coding	46832	0.0886119154005152	0.0509268459115608	ENSG00000197933	0.103804735397586	1.3462875061178e-34	1.3462875061178e-34
cg24180759	chr5	167551234	0.445305889051257	-0.309120877064899	0.100464511924082	0.225607867297973	8.94943225065773e-20	0.43482959350838	-0.319597172607776	0.137299311372316	0.315754294146656	1.79995921155453e-17	1.88035537081088e-16	2.29893855248095e-15	Hot	+;ENSG00000113645;WWC1;protein_coding	167416	0.142281840255972	0.0016785049889182	ENSG00000113645	-0.296682396876519	2.10664363203822e-36	2.10664363203822e-36
cg24278165	chr8	23083551	0.651687984741034	-0.301944061660466	0.130916874095277	0.200888887259906	5.22681209910787e-19	0.582170698618785	-0.371461347782715	0.170230954515119	0.292407286933191	1.42569730520508e-18	1.93292001310286e-16	5.9690148328335e-16	Hot	+;ENSG00000147457;CHMP7;protein_coding	17599	-0.0991041875579369	0.0289578089118311	ENSG00000147457	0.0561498546936875	2.00089181914065e-36	2.00089181914065e-36
cg24292761	chr6	117584665	0.55224055140465	0.323692637457462	0.103993308511569	0.188311612117324	1.49209527731309e-19	0.621652995712765	0.393105081765578	0.124343522771157	0.20002078913589	2.64437133242408e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000170162;VGLL2;protein_coding	2056	0.0310388542057389	0.49481749765316	ENSG00000170162	2.74484829240945	2.19228950066874e-44	2.19228950066874e-44
cg24375409	chr1	38200920	0.576536024031436	0.420193882977827	0.141949952905263	0.246211766461142	1.27291276352691e-18	0.605970636247058	0.449628495193449	0.204610062114257	0.3376567276947	2.39780914403414e-15	2.48966021573474e-16	9.31432207367478e-14	Hot	-;ENSG00000183317;EPHA10;protein_coding	21368	0.477987298107679	0	ENSG00000183317	2.96065670486476	1.0808558572873e-13	1.0808558572873e-13
cg24411961	chr1	34642396	0.706001529526738	0.317440882965301	0.102990836971705	0.145879056438792	7.24690103529406e-19	0.75408733910344	0.365526692542003	0.131628869211177	0.174553877761262	2.03386272668661e-17	2.04579034821364e-16	2.49625609186592e-15	Constitutive	+;ENSG00000142698;C1orf94;protein_coding	9912	-0.122701191695773	0.00676344043940132	ENSG00000142698	1.52779976302604	2.54638166714519e-45	2.54638166714519e-45
cg24463471	chr1	25257978	0.693686482413755	0.305579612610943	0.133623208473144	0.192627666619924	8.6847635734754e-17	0.62583442336478	0.237727553561968	0.200018620572825	0.319603098048571	1.73316815180071e-09	3.83984247011446e-15	1.36207957625046e-08	Hot	-;ENSG00000020633;RUNX3;protein_coding	31976	0.233473179071802	2.0968678245201e-07	ENSG00000020633	-0.210103921697497	2.79504867575814e-34	2.79504867575814e-34
cg24496475	chr4	1400189	0.544762371966283	0.366659729850845	0.103049382009954	0.189163913135198	2.59174600734354e-19	0.552529624971858	0.37442698285642	0.148931107887211	0.269544113394457	5.36646997684487e-17	1.88035537081088e-16	4.88053026723091e-15	Hot	-;ENSG00000235608;NKX1-1;protein_coding	3469	-0.0143161126368499	0.752907459377254	ENSG00000235608	0.228469893031717	9.07044468002443e-86	9.07044468002443e-86
cg24595606	chr6	108492358	0.523895989339467	0.317410686575539	0.142498272612537	0.271997258066816	9.40323423988468e-19	0.64820567591228	0.441720373148352	0.150651884480272	0.232413707683515	2.30081210115647e-18	2.22611594095632e-16	7.36678370933338e-16	Cold	+;ENSG00000112333;NR2E1;protein_coding	5132	0.341132539378146	1.04018810415587e-14	ENSG00000112333	4.52218607603404	1.35647408585254e-28	1.35647408585254e-28
cg24613080	chr17	32484035	0.51967333581838	0.39354513660333	0.110695354796149	0.213009494939406	9.78362919993481e-20	0.563102370845472	0.436974171630422	0.131223225639631	0.233036180335389	1.19436042245898e-18	1.88035537081088e-16	5.65166500264296e-16	Constitutive	+;ENSG00000108691;CCL2;protein_coding	98202	-0.304805220837877	8.4287655036931e-12	ENSG00000108691	-0.300789186489291	2.00089181914065e-36	2.00089181914065e-36
cg24683222	chr4	41880440	0.705778834389781	0.345568746474749	0.0905675780042579	0.128322887555226	6.84605537819528e-20	0.794641654780075	0.434431566865044	0.0888076477047199	0.111758107784191	1.21550091864285e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000109133;TMEM33;protein_coding	56706	0.269284769149993	1.87094745813111e-09	ENSG00000109133	0.215529137795287	2.00089181914065e-36	2.00089181914065e-36
cg24691854	chrX	139593162	0.581080348678295	0.322576589461045	0.134816730855044	0.232010480412378	4.06243715397104e-17	0.633684425585885	0.375180666368635	0.173407342664952	0.273649368145075	8.52154000584565e-16	2.14646367581049e-15	4.03332187191116e-14	Hot	-;ENSG00000134595;SOX3;protein_coding	8012	0.130026463942138	0.00408782572229536	ENSG00000134595	3.35230789111874	2.71774679197551e-40	2.71774679197551e-40
cg24722073	chr4	41882163	0.411617207258165	0.314174289375427	0.10275735889051	0.249643010735605	7.82822397472002e-20	0.515592762368034	0.418149844485296	0.12363685640896	0.239795562375849	2.85698623784607e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	+;ENSG00000109133;TMEM33;protein_coding	54983	0.349270991038739	2.74209635654637e-15	ENSG00000109133	0.215529137795287	2.00089181914065e-36	2.00089181914065e-36
cg24809973	chr8	72468820	0.489888347006148	0.325802814982085	0.118565279129285	0.242025106034615	9.2016139681811e-19	0.514074017117313	0.349988485093251	0.163304578303244	0.317667442558134	5.42288706904653e-15	2.20741201472299e-16	1.82172668956905e-13	Hot	-;ENSG00000178860;MSC;protein_coding	284975	-0.124412633524455	0.00605498159224092	ENSG00000178860	0.486012650000171	1.2525843147656e-33	1.2525843147656e-33
cg24887265	chr2	45233528	0.546816681296486	0.359197905708824	0.139869313287013	0.255788307253881	2.22712757001833e-18	0.678086936626285	0.490468161038623	0.151821943354885	0.223897460862838	7.5619945319597e-19	3.23108894146267e-16	4.92605487549444e-16	Cold	-;ENSG00000170577;SIX2;protein_coding	1207	0.498296578181351	7.27770465253028e-32	ENSG00000170577	1.94605364626126	0.00387481412251898	0.00387481412251898
cg24945701	chr3	62362783	0.514958876333329	0.350212111627329	0.108411812541708	0.210525184678114	1.70408390410578e-19	0.59532992193625	0.43058315723025	0.135879586839724	0.228242495182821	6.01128402564475e-19	1.88035537081088e-16	4.71457268835047e-16	Constitutive	-;ENSG00000153266;FEZF2;protein_coding	7427	0.0871163656319205	0.0549564430717414	ENSG00000153266	3.15545696019103	2.28072803226498e-55	2.28072803226498e-55
cg25288068	chr6	28793681	0.655237336130143	0.308432041118643	0.116066138175167	0.177136026558954	6.4999506620846e-19	0.70813218030102	0.36132688528952	0.143060487872796	0.202025118830191	1.24614392823648e-17	2.00186855286045e-16	1.84024606613341e-15	Constitutive	-;ENSG00000204713;TRIM27;protein_coding	77098	0.378019678759886	0	ENSG00000204713	0.349620142650153	2.00089181914065e-36	2.00089181914065e-36
cg25324047	chr10	22765840	0.463221333352116	0.315569333753688	0.127689471168072	0.275655419935094	2.70837116882466e-19	0.591686272530445	0.444034272932017	0.145639438356475	0.246143007059508	1.42074937509512e-19	1.88035537081088e-16	4.46906785933953e-16	Cold	-;ENSG00000150867;PIP4K2A;protein_coding	57943	-0.190038990068627	2.55925764817576e-05	ENSG00000150867	-0.0529693092135653	2.00089181914065e-36	2.00089181914065e-36
cg25351606	chr6	100917427	0.677184413884456	0.353409927742206	0.078388943149608	0.115757157935686	7.48627363543753e-20	0.746542208458685	0.422767722316435	0.0805592689471292	0.10790986502083	1.21550091864285e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000112249;ASCC3;protein_coding	38643	0.152859729053129	0.000731384591496379	ENSG00000112249	0.356113725736175	2.00089181914065e-36	2.00089181914065e-36
cg25527090	chr10	118894180	0.562309514093958	0.357343266360927	0.135502197042335	0.240974398700452	8.43695786540437e-19	0.624226014921611	0.41925976718858	0.164712536524633	0.263866824815555	2.47193243224484e-17	2.14066862073119e-16	2.8435838477405e-15	Hot	-;ENSG00000148704;VAX1;protein_coding	6148	-0.0292796490295275	0.519602853905726	ENSG00000148704	7.07938493828734	1.8019964396276e-40	1.8019964396276e-40
cg25594100	chr7	4786943	0.826220809700401	0.351670081549182	0.109079569711158	0.132022297708419	4.20060837547118e-19	0.846876336084325	0.372325607933106	0.12837826540832	0.151590332541229	2.2977054823524e-17	1.89273487625824e-16	2.70764868154687e-15	Constitutive	+;ENSG00000242802;AP5Z1;protein_coding	28303	0.293537903787909	5.07617668122913e-11	ENSG00000242802	0.301155980425232	6.85610613330094e-36	6.85610613330094e-36
cg25774643	chr11	627175	0.620630525948443	0.49930106072424	0.114898004900406	0.185131088621236	6.26000749931658e-20	0.720302786589643	0.59897332136544	0.119751182018591	0.166251171379701	3.24949026930921e-19	1.88035537081088e-16	4.46906785933953e-16	Constitutive	-;ENSG00000070031;SCT;protein_coding	866	-0.108948114085845	0.016271110180697	ENSG00000070031	0.737802986317502	3.52321321895694e-05	3.52321321895694e-05
cg25902889	chr19	4305090	0.8036380810057	0.317185381167044	0.103507239553366	0.128798326012418	1.79682300686897e-18	0.771545434632445	0.285092734793789	0.16299352223875	0.211255896182443	5.06701031905848e-14	2.92142325211642e-16	1.21136321724989e-12	Hot	+;ENSG00000105255;FSD1;protein_coding	495	0.131524005731841	0.00367650254669999	ENSG00000105255	2.15412830802903	2.67701956837864e-26	2.67701956837864e-26
cg25953239	chr2	176982342	0.502208437462443	0.332097331124727	0.121393924860506	0.241720201822744	3.76491800120969e-19	0.55548924289095	0.385378136553234	0.159517642847509	0.287166034066342	9.74257860322786e-18	1.887534491328e-16	1.5814321288883e-15	Hot	+;ENSG00000128709;HOXD9;protein_coding	5105	-0.0237594886034566	0.601313482046673	ENSG00000128709	0.210382358297035	0.478987926162257	0.478987926162257
cg26354493	chr19	4305072	0.744378813228616	0.37338528457771	0.129539683438638	0.174023872169039	3.30068823819251e-19	0.718977445302814	0.347983916651908	0.203717058725273	0.283342766947957	1.878944702197e-13	1.88035537081088e-16	3.75490303988928e-12	Hot	+;ENSG00000105255;FSD1;protein_coding	477	0.0971888927248688	0.0321834371660495	ENSG00000105255	2.15412830802903	4.45816585822228e-24	4.45816585822228e-24
cg26365545	chr5	76932016	0.602102468639325	0.308459217012512	0.107318350324036	0.178239346147445	1.09351310469865e-19	0.670613242415885	0.376969990789073	0.126927894551036	0.18927138106277	6.48965138308663e-19	1.88035537081088e-16	4.80434350475179e-16	Constitutive	-;ENSG00000171540;OTP;protein_coding	7479	0.0982525174130493	0.030335534089415	ENSG00000171540	-1.71445481218111	3.57203130476392e-38	3.57203130476392e-38
cg26422458	chr1	79472452	0.582019041791941	0.398302271857741	0.108204964383941	0.185913100112318	8.94943225065773e-20	0.648785044990345	0.465068275056145	0.140716202671789	0.216891871596521	6.82925787770544e-19	1.88035537081088e-16	4.83869413476459e-16	Constitutive	-;ENSG00000162618;ADGRL4;protein_coding	117003	-0.465276938206791	0	ENSG00000162618	-0.500955055853359	2.24090081785873e-36	2.24090081785873e-36
cg26444528	chr13	58207859	0.505649498235456	0.346762942692959	0.128299113158532	0.253731317061032	1.16753899801768e-18	0.588112462012339	0.429225906469843	0.145305250660793	0.247070518049563	4.30005740134253e-18	2.40844444400975e-16	9.87878326370493e-16	Cold	+;ENSG00000118946;PCDH17;protein_coding	1981	-0.327678035437867	1.69601687816998e-13	ENSG00000118946	-0.801410930110185	6.1989742590541e-34	6.1989742590541e-34
cg26495711	chr2	240169280	0.50331765270508	-0.344920836022764	0.124626128822869	0.247609294355297	1.04592835760176e-19	0.4530953173524	-0.395143171375444	0.173374824685838	0.382645368526273	3.15224390377554e-17	1.88035537081088e-16	3.36068231964699e-15	Hot	-;ENSG00000068024;HDAC4;protein_coding	199416	0.0608665836112084	0.180306075184703	ENSG00000068024	-0.168734169601576	1.23094654095552e-32	1.23094654095552e-32
cg26521404	chr7	27204981	0.498774077426632	0.417169305222889	0.110947788447842	0.222440967702782	9.56814248694269e-20	0.565856722472012	0.484251950268269	0.13401077866688	0.236828110977348	6.82925787770544e-19	1.88035537081088e-16	4.83869413476459e-16	Constitutive	-;ENSG00000257184;HOXA10-HOXA9;protein_coding	1827	0.0944450608719064	0.0373998049397695	ENSG00000257184	Inf	4.92947356920294e-88	4.92947356920294e-88
cg26844246	chr5	170736277	0.530162207006679	0.319424282396836	0.0961632312542496	0.181384546056558	2.03364888005147e-19	0.56521821737352	0.354480292763676	0.157047043077802	0.277852054747235	7.07803694674641e-16	1.88035537081088e-16	3.47682339490651e-14	Hot	+;ENSG00000164438;TLX3;protein_coding	25	-0.0794256093765854	0.0802520719209476	ENSG00000164438	3.4715165092379	1.02684428068073e-46	1.02684428068073e-46
cg26931862	chr12	54349169	0.442681533862125	0.327137040453547	0.105843362852913	0.239095952183716	2.53530838472663e-19	0.479509470442682	0.363964977034104	0.14117500218425	0.294415461813335	5.90910733211535e-17	1.88035537081088e-16	5.23577314428247e-15	Hot	+;ENSG00000123407;HOXC12;protein_coding	482	-0.130234004969019	0.00402843985985026	ENSG00000123407	7.04895002459089	4.55654498611863e-21	4.55654498611863e-21
cg27032232	chr7	153584609	0.562315102734143	0.417383759196925	0.126864079993602	0.225610301727183	1.14323623509654e-19	0.61959933610829	0.474667992571071	0.157289402627745	0.253856635185701	5.56777973236954e-19	1.88035537081088e-16	4.70192469019391e-16	Hot	+;ENSG00000130226;DPP6;protein_coding	427	-0.291338406121735	5.80298910332194e-11	ENSG00000130226	-2.89150927923774	1.11162133754197e-34	1.11162133754197e-34
cg27177554	chr10	16562102	0.563858880480612	0.334282074387362	0.119326558507151	0.211624863308779	1.09420717424184e-18	0.65758625249979	0.42800944640654	0.137339674563695	0.208854236294636	6.65731592090525e-19	2.33878664039986e-16	4.83869413476459e-16	Constitutive	-;ENSG00000165985;C1QL3;protein_coding	6369	0.0107018342843199	0.81395609432576	ENSG00000165985	-0.108310848187247	0.00792977046437985	0.00792977046437985
cg27407147	chr15	89920824	0.570863289017118	0.337574260325681	0.128893942684991	0.225787758934217	2.00058323515664e-18	0.638899160045225	0.405610131353787	0.163898518914861	0.25653268804307	1.63212486896332e-17	3.08191753804868e-16	2.16849223826218e-15	Hot	-;ENSG00000140521;POLG;protein_coding	72395	0.0244310060817607	0.590946931687612	ENSG00000140521	0.0461723203270663	2.00089181914065e-36	2.00089181914065e-36
cg27563985	chr20	54580677	0.605473392031451	0.321282787105889	0.114628571594896	0.189320576434087	3.37392919056796e-19	0.637272551118485	0.353081946192923	0.130293039341036	0.204454183868985	1.78912123765457e-18	1.88035537081088e-16	6.52493833325653e-16	Constitutive	-;ENSG00000054803;CBLN4;protein_coding	8264	-0.147003142230642	0.00115375575383486	ENSG00000054803	-0.792455332109704	2.85301063277738e-20	2.85301063277738e-20
cg27615388	chr5	63257092	0.4791828852231	0.342240547223584	0.11699702604875	0.244159442368812	3.52526146260376e-19	0.532161044463726	0.39521870646421	0.14117029137409	0.265277387066826	9.03573286474421e-19	1.88035537081088e-16	5.12713114194114e-16	Hot	-;ENSG00000178394;HTR1A;protein_coding	3391	0.00729615220933365	0.872538739853322	ENSG00000178394	3.8315389463391	6.18277038268876e-72	6.18277038268876e-72
